id1;id2;dist;edge_id
27610374;27610356;6;37504885
27610374;27610840;89;37505445
27610376;27610149;51;39210096
27610376;27610555;113;37997408
27610376;27610744;70;39210093
27610377;27610291;21;39210072
27610377;27610648;55;39210075
27610379;27610131;55;37719205
27610379;27610338;60;38750768
27610379;27610971;113;37719204
27610384;27610089;66;39315735
27610384;27610285;51;39315723
27610384;27610495;68;39315720
27610384;27610785;76;39315732
27610396;27610164;54;39210046
27610396;27610291;50;39210088
27610396;27610589;78;39210085
27610402;27610419;41;38987701
27610402;27610419;18;38987699
27610404;27610045;94;37792627
27610405;27608411;478;37540210
27610407;27610374;9;37504884
27610407;27610578;32;37792617
27610411;27609655;204;37617194
27610411;27610078;96;37636950
27610411;27610702;67;37636949
27610414;27610277;29;38169266
27610414;27610427;15;38446299
27610414;27610672;49;38169265
27610419;27610402;18;38987700
27610419;27610437;22;38987697
27610423;27610271;66;38300127
27610423;27610647;86;38300124
27610423;27611264;170;38300129
27610427;27610277;33;37563265
27610427;27610414;15;38446300
27610427;27610534;22;37563264
27610430;27610284;312;37507329
27610430;27610607;190;39559742
27610435;27610430;98;39559726
27610436;27610356;17;38881651
27610436;27610404;9;37792626
27610437;27610283;32;37541258
27610437;27610419;22;38987698
27610437;27610904;87;37541257
27610447;27610589;29;39210029
27610449;27610292;45;37617220
27610457;27610297;36;37572478
27610457;27610352;47;37595118
27610457;27610651;38;37572477
27610457;27610680;90;37595117
27610462;27610645;34;39602009
27610462;27611949;309;37500427
27610463;27609976;160;37719211
27610463;27610657;124;37719208
27610463;27611032;131;37719265
27610467;27610305;36;39601660
27610467;27610512;24;37595099
27610476;27609926;127;38811359
27610476;27610506;20;37700770
27610480;27609991;107;38881740
27610480;27610131;205;38750778
27610480;27610873;99;38881739
27610483;27610199;64;39315712
27610483;27610495;121;39315719
27610485;27610297;91;37595100
27610485;27610680;38;39210104
27610495;27610199;122;39315716
27610495;27610384;68;39315721
27610495;27610483;121;39315718
27610506;27610553;9;37700768
27610512;27610352;35;37595087
27610512;27610467;24;37595098
27610512;27610651;47;37595097
27610512;27610710;38;37595084
27610518;27610128;109;37560880
27610518;27610592;52;38695949
27610518;27610592;36;37560875
27610524;27610332;51;38876674
27610524;27610332;76;38876680
27610524;27610549;4;38876679
27610525;27610812;284;39559722
27610527;27610407;31;37504883
27610527;27610888;70;37730715
27610534;27610427;22;37563263
27610534;27610619;26;37563262
27610534;27611071;99;38169255
27610545;27610476;23;37700769
27610547;27610162;79;39209455
27610547;27610250;125;37560879
27610547;27610592;43;37560876
27610549;27610524;4;38876678
27610549;27610605;16;38453474
27610553;27610579;47;39454873
27610553;27610688;36;37700765
27610555;27610376;113;37997407
27610556;27610106;146;39454865
27610556;27610585;35;39454864
27610556;27610910;92;37566234
27610561;27610829;50;38169240
27610570;27610252;63;37700655
27610572;27610527;27;37504882
27610572;27610605;18;38453472
27610576;27610849;51;38169237
27610578;27610852;53;38881663
27610579;27610553;47;39454874
27610579;27610649;38;39454871
27610579;27611153;212;39281686
27610582;27610946;106;37607190
27610585;27610545;22;39454881
27610585;27610556;35;39454863
27610586;27610865;53;38169249
27610588;27610169;89;39537641
27610589;27610396;78;39210086
27610589;27610447;29;39210028
27610589;27610790;82;39210083
27610589;27611065;96;39210027
27610592;27610518;36;37560874
27610592;27610518;52;38695950
27610592;27610547;43;37560877
27610605;27610572;18;38453473
27610605;27611028;183;38453470
27610606;27610276;90;37518559
27610606;27610776;66;38620514
27610606;27611060;122;37518558
27610607;27610631;12;39559727
27610610;27610318;53;37617212
27610612;27609531;322;37507328
27610612;27610435;148;39559740
27610616;27610830;127;37504226
27610617;27610325;53;37607241
27610617;27611180;106;37607238
27610617;27611311;323;39209454
27610619;27610534;26;37563261
27610619;27610650;23;37563260
27610619;27611097;91;38169270
27610631;27612126;542;37746110
27610637;27610545;17;37700767
27610637;27610585;18;39454880
27610645;27611125;95;39602008
27610647;27610423;86;38300125
27610647;27610803;70;38300122
27610647;27611273;131;38300119
27610648;27610377;55;39210074
27610648;27610757;23;39210071
27610649;27608038;611;39132983
27610649;27610579;38;39454872
27610649;27610581;23;37753060
27610650;27610619;23;37563259
27610650;27610668;23;37563258
27610650;27611141;94;38169259
27610651;27610457;38;37572476
27610651;27610512;47;37595096
27610651;27610820;37;37572475
27610651;27610846;86;37595095
27610653;27610009;132;37540132
27610653;27610826;107;37540127
27610653;27610838;39;38856878
27610657;27610334;62;37719210
27610657;27610463;124;37719207
27610657;27610873;44;38882111
27610659;27609665;232;37540191
27610659;27610787;82;37607205
27610659;27610826;33;37540190
27610668;27610650;23;37563257
27610668;27610697;26;37563256
27610668;27611163;94;38169272
27610669;27610637;8;37700766
27610672;27610414;49;38169264
27610672;27611029;70;38169261
27610672;27611029;102;38169263
27610673;27610240;90;37617217
27610673;27610610;31;38173871
27610680;27610457;90;37595116
27610680;27610485;38;39210103
27610688;27610669;13;37700764
27610688;27610750;15;37700771
27610689;27609920;178;38856972
27610689;27610922;52;38576357
27610697;27610030;143;37563254
27610697;27610668;26;37563255
27610697;27610823;25;37563251
27610700;27610170;135;37607220
27610700;27610170;112;37607215
27610700;27611327;120;37607214
27610701;27610570;26;38576258
27610701;27610703;15;38576098
27610702;27610246;105;37617187
27610702;27610411;67;37636948
27610702;27611315;117;37617202
27610703;27610570;22;37700654
27610703;27610705;9;39538267
27610703;27610745;20;38576096
27610705;27610703;9;39538268
27610705;27611070;67;37700660
27610710;27610512;38;37595085
27610710;27610790;15;37595082
27610710;27610820;46;37595093
27610715;27610525;197;39559724
27610715;27610879;106;39601815
27610725;27610701;13;38576097
27610728;27610715;7;39559723
27610736;27610649;19;37753059
27610744;27610376;70;39210094
27610744;27610757;20;39210077
27610744;27610837;63;39210101
27610745;27610760;9;38576095
27610750;27610669;15;39454879
27610750;27611153;76;39454877
27610757;27610648;23;39210070
27610757;27610744;20;39210076
27610757;27610847;39;37638433
27610760;27610806;38;38576093
27610764;27610929;103;38750771
27610774;27610725;38;38576094
27610776;27610606;66;38620513
27610776;27610861;38;38620512
27610776;27610962;49;39209471
27610776;27611006;47;37686622
27610784;27610247;110;37561385
27610784;27610673;44;38173870
27610784;27611028;49;37561384
27610785;27610384;76;39315733
27610785;27610891;59;37700663
27610785;27611226;89;39315730
27610787;27610659;82;37607204
27610787;27610937;36;37607203
27610787;27611275;194;37607207
27610790;27610589;82;39210084
27610790;27610710;15;37595083
27610790;27610886;46;39210081
27610803;27610354;90;38300148
27610803;27610647;70;38300123
27610803;27611114;63;38300145
27610806;27610976;86;37700653
27610818;27610014;176;39315736
27610818;27610892;91;39315748
27610818;27611337;105;38210395
27610820;27610651;37;37572474
27610820;27610710;46;37595092
27610820;27610886;15;37572473
27610820;27611034;82;37595091
27610823;27610697;25;37563252
27610823;27610829;14;38169226
27610823;27611272;101;37563249
27610826;27610653;107;37540128
27610826;27610659;33;37540189
27610826;27610937;76;37540125
27610829;27610561;50;38169241
27610829;27610823;14;38169227
27610829;27610849;20;38169224
27610830;27610436;76;38881650
27610830;27610840;7;37504225
27610837;27610744;63;39210102
27610837;27610935;22;38469865
27610837;27610940;64;39210099
27610838;27610653;39;38856879
27610838;27610926;64;37607189
27610838;27610946;27;38856876
27610840;27610374;89;37505446
27610840;27610852;7;37521205
27610840;27611736;188;37512749
27610842;27610873;122;38882102
27610842;27610911;53;38882099
27610842;27611527;184;38881744
27610843;27610703;27;38576085
27610843;27610745;25;38576345
27610846;27610651;86;37595094
27610847;27610757;39;37638432
27610847;27611015;33;39210018
27610847;27611065;86;37638431
27610849;27610576;51;38169236
27610849;27610829;20;38169225
27610849;27610865;18;38169222
27610849;27611144;58;38169235
27610852;27610840;7;37521204
27610852;27610888;26;37521203
27610852;27611771;195;38881662
27610853;27610405;87;37507326
27610856;27610525;91;37746111
27610857;27611010;38;39744365
27610861;27610776;38;38620511
27610861;27611035;63;38620510
27610861;27611142;57;38620502
27610864;27610230;134;37617214
27610864;27610784;38;38173869
27610864;27610907;16;37617216
27610865;27610586;53;38169248
27610865;27610849;18;38169223
27610865;27610904;40;38169220
27610865;27610993;23;38169247
27610873;27610480;99;38881738
27610873;27610657;44;38882112
27610873;27610842;122;38882101
27610873;27611063;58;38881737
27610879;27611038;53;39602045
27610879;27611056;437;37746109
27610882;27611015;49;39210022
27610884;27610280;117;37753088
27610886;27610790;46;39210082
27610886;27610820;15;37572472
27610886;27611072;34;37572471
27610886;27611093;75;39210079
27610888;27610527;70;37730714
27610888;27610852;26;37521202
27610888;27611816;195;37730713
27610889;27610894;43;39210105
27610889;27610894;43;39210108
27610891;27610785;59;37700664
27610891;27611152;49;39315743
27610891;27611154;236;37700661
27610892;27610818;91;39315749
27610894;27610889;43;39210107
27610894;27610889;43;39210106
27610894;27611291;112;37593696
27610898;27610935;28;38469862
27610904;27610437;87;37541256
27610904;27610865;40;38169221
27610904;27611272;81;37541255
27610907;27610864;16;37617215
27610910;27610556;92;37566233
27610910;27611030;36;37566232
27610910;27611149;54;38300115
27610911;27610842;53;38882100
27610911;27610925;21;38882097
27610911;27611111;36;37719224
27610922;27610934;5;37746127
27610925;27610911;21;38882098
27610925;27610971;27;37719248
27610925;27611181;45;38882109
27610926;27610838;64;37607188
27610929;27610764;103;38750772
27610933;27610689;50;38576292
27610933;27610922;15;37746128
27610934;27611007;10;37746125
27610935;27610837;22;38469864
27610935;27610898;28;38469863
27610935;27611023;34;38469867
27610937;27610787;36;37607202
27610937;27610826;76;37540126
27610937;27611275;156;37540123
27610940;27610837;64;39210100
27610940;27611019;39;39601668
27610940;27611061;25;37611126
27610946;27610582;106;37607191
27610946;27610838;27;38856877
27610946;27611045;19;38856874
27610947;27610612;156;39601814
27610962;27610776;49;39209472
27610962;27611006;12;39209466
27610962;27611099;25;39209469
27610971;27610379;113;37719203
27610971;27610925;27;37719247
27610971;27611001;15;37719246
27610976;27611160;55;37700652
27610976;27611413;116;38576416
27610980;27610998;125;39316250
27610981;27611217;47;38210462
27610993;27610865;23;38169246
27610994;27611851;223;37745895
27610998;27610933;9;37746126
27611001;27610971;15;37719245
27611001;27611059;45;37719244
27611001;27611809;206;38881707
27611002;27611376;127;38210390
27611006;27610776;47;37686621
27611006;27610962;12;39209465
27611006;27611126;25;37686620
27611006;27611129;39;39209462
27611007;27611076;15;37746123
27611007;27611109;35;38576342
27611010;27610857;38;39744364
27611010;27611149;39;39744363
27611010;27611193;42;39744360
27611015;27610847;33;39210019
27611015;27610882;49;39210023
27611015;27611177;68;39210020
27611019;27610052;325;38427305
27611019;27611061;22;38427302
27611023;27610935;34;38469866
27611028;27610605;183;38453471
27611028;27610784;49;37561383
27611028;27611189;98;38453468
27611029;27610672;70;38169260
27611029;27610672;102;38169262
27611030;27610271;171;39744382
27611030;27610910;36;37566231
27611030;27611146;28;39744381
27611030;27611264;99;37566230
27611032;27610463;131;37719266
27611032;27611173;98;38881732
27611032;27611409;127;37719261
27611034;27610820;82;37595090
27611035;27610861;63;38620509
27611035;27611295;58;38620583
27611036;27611066;12;38750774
27611043;27611899;241;37743094
27611045;27610946;19;38856875
27611045;27611165;73;37607187
27611045;27611225;55;38856872
27611047;27610998;9;37746124
27611059;27610338;156;37719242
27611059;27611001;45;37719243
27611059;27611501;117;38881704
27611060;27610606;122;37518557
27611060;27611304;103;37686616
27611060;27611489;119;37518556
27611061;27610940;25;37611125
27611061;27611019;22;38427303
27611061;27611105;21;38427300
27611063;27610873;58;38881736
27611063;27611173;42;38881735
27611063;27611453;85;38881730
27611064;27611394;196;38169273
27611065;27610589;96;39210026
27611065;27610847;86;37638430
27611065;27611245;83;37638429
27611066;27611036;12;38750773
27611070;27610843;40;38576084
27611070;27612271;285;37700658
27611071;27610534;99;38169254
27611072;27610886;34;37572470
27611072;27611291;70;37593699
27611072;27611336;62;37572469
27611076;27611047;16;37746122
27611083;27610856;40;37753091
27611093;27610886;75;39210080
27611097;27610619;91;38169269
27611099;27610962;25;39209470
27611099;27611126;13;39209463
27611099;27611304;47;39209467
27611105;27610940;26;37753045
27611105;27611061;21;38427301
27611105;27611679;293;38427298
27611107;27610774;145;38576099
27611107;27611118;5;37746117
27611109;27611107;10;37746118
27611111;27610911;36;37719223
27611111;27611332;47;37719222
27611111;27611568;169;38881710
27611114;27610803;63;38300146
27611114;27611197;51;39315702
27611114;27611365;53;38300143
27611118;27611160;10;37746116
27611125;27612191;253;39441137
27611125;27612371;302;39441138
27611126;27611006;25;37686619
27611126;27611099;13;39209464
27611126;27611129;41;39209459
27611126;27611304;47;37686618
27611127;27611076;21;37700602
27611127;27611547;111;38739308
27611129;27611006;39;39209461
27611129;27611126;41;39209460
27611129;27611142;5;39209458
27611141;27610650;94;38169258
27611142;27610861;57;38620501
27611142;27611129;5;39209457
27611142;27611295;63;38620498
27611142;27611400;59;37686630
27611144;27610849;58;38169234
27611146;27611030;28;39744380
27611146;27611182;39;37566238
27611146;27611182;39;37566235
27611149;27611010;39;39744362
27611149;27611560;88;38300114
27611152;27610891;49;39315742
27611152;27611369;47;39315741
27611152;27611412;154;38210403
27611153;27610579;212;39281685
27611153;27610750;76;39454878
27611153;27611293;34;39454875
27611154;27610891;236;37700662
27611157;27611198;181;38467025
27611157;27611198;19;38467028
27611160;27611202;9;37746114
27611163;27610668;94;38169271
27611165;27611045;73;37607186
27611173;27611032;98;38881733
27611173;27611063;42;38881734
27611173;27611409;53;37719264
27611175;27611109;14;37746115
27611175;27611127;16;37700601
27611177;27611015;68;39210021
27611180;27610617;106;37607239
27611180;27611191;10;37560871
27611180;27611794;134;37607236
27611181;27610925;45;38882110
27611181;27611379;43;38882107
27611181;27611881;207;38881702
27611182;27611146;39;37566236
27611182;27611146;39;37566237
27611189;27611028;98;38453469
27611189;27611243;47;38453466
27611191;27611180;10;37560870
27611191;27611435;216;37560869
27611191;27611446;56;38620505
27611193;27611010;42;39744361
27611197;27611114;51;39315701
27611197;27611224;15;39315700
27611197;27611614;91;38302732
27611198;27611157;181;38467026
27611198;27611157;19;38467027
27611198;27611501;61;37719259
27611202;27611220;14;37746112
27611202;27611288;24;38576353
27611217;27610981;47;38210463
27611217;27611305;19;38210460
27611217;27611312;26;38210464
27611220;27611175;14;37746113
27611224;27609859;303;37700696
27611224;27611197;15;39315699
27611224;27611252;19;39315698
27611225;27611045;55;38856873
27611225;27611348;60;38856870
27611225;27611349;90;37607159
27611226;27610785;89;39315731
27611226;27611298;20;37700687
27611234;27610213;306;38469274
27611242;27611411;71;39601671
27611243;27611189;47;38453467
27611243;27611269;27;38855025
27611245;27611065;83;37638428
27611245;27611336;42;37638427
27611245;27611411;35;39210024
27611252;27611224;19;39315697
27611252;27611299;27;37700695
27611252;27612624;458;38210398
27611264;27610423;170;38300128
27611264;27611030;99;37566229
27611264;27611437;83;37566228
27611269;27611243;27;38855026
27611269;27611360;101;38855023
27611269;27611422;43;39636327
27611270;27611612;128;37607146
27611272;27610823;101;37563250
27611272;27610904;81;37541254
27611273;27610647;131;38300118
27611273;27611365;79;38300121
27611273;27611437;35;38300117
27611275;27610787;194;37607206
27611275;27610937;156;37540124
27611275;27612056;223;37540121
27611279;27610853;91;39602013
27611291;27610894;112;37593695
27611291;27611072;70;37593700
27611291;27611826;121;37593697
27611293;27611153;34;39454876
27611295;27611035;58;38620582
27611295;27611142;63;38620497
27611295;27611353;29;38620496
27611295;27611544;59;37560863
27611298;27611226;20;37700688
27611298;27611369;47;37700685
27611299;27611316;12;37700694
27611299;27611316;110;39315729
27611304;27611060;103;37686615
27611304;27611099;47;39209468
27611304;27611126;47;37686617
27611304;27611400;39;37686614
27611305;27611217;19;38210461
27611305;27611312;25;39315747
27611305;27611370;26;38210458
27611311;27611353;11;38620576
27611311;27611435;53;38620573
27611312;27611217;26;38210465
27611312;27611305;25;39315746
27611312;27611337;10;39315745
27611314;27611571;66;39744367
27611315;27610702;117;37617201
27611316;27611299;110;39315728
27611316;27611441;78;37700693
27611327;27610700;120;37607213
27611327;27611733;91;37607212
27611327;27611794;150;38881504
27611332;27611111;47;37719221
27611332;27611619;98;38881729
27611332;27611668;74;37719220
27611336;27611072;62;37572468
27611336;27611245;42;37638426
27611336;27611664;78;37638425
27611337;27610818;105;38210394
27611337;27611312;10;39315744
27611337;27611441;57;37700689
27611337;27611988;156;38210393
27611348;27611225;60;38856871
27611348;27611403;48;38856868
27611348;27611494;29;37607150
27611349;27611225;90;37607160
27611349;27611431;42;39014878
27611349;27611478;27;37607157
27611353;27611295;29;38620495
27611353;27611311;11;38620577
27611353;27611426;15;38620574
27611359;27611460;21;38446326
27611360;27611269;101;38855024
27611360;27611393;30;38855021
27611360;27611403;210;38856867
27611365;27611114;53;38300144
27611365;27611273;79;38300120
27611365;27612103;179;38300141
27611369;27611152;47;39315740
27611369;27611298;47;37700686
27611369;27611399;13;37700683
27611370;27611305;26;38210459
27611372;27611537;35;38446328
27611376;27611002;127;38210391
27611376;27611675;69;38210388
27611376;27611675;100;39564681
27611379;27611181;43;38882108
27611379;27611690;69;38882105
27611379;27611798;120;37719230
27611393;27611360;30;38855022
27611393;27611570;176;39014876
27611394;27611064;196;38169274
27611394;27611612;211;39014884
27611394;27611978;159;39633841
27611396;27611661;61;38446313
27611399;27611369;13;37700684
27611399;27611583;116;37700681
27611400;27611142;59;37686629
27611400;27611304;39;37686613
27611400;27611544;63;37560861
27611403;27611348;48;38856869
27611403;27611360;210;38856866
27611403;27611485;18;37540201
27611409;27611032;127;37719262
27611409;27611173;53;37719263
27611409;27611453;43;37719239
27611411;27611242;71;39601672
27611411;27611245;35;39210025
27611411;27611513;47;39601669
27611412;27611152;154;38210404
27611412;27611657;77;38210384
27611413;27610976;116;38576415
27611413;27611472;14;38576268
27611422;27611189;70;39636326
27611422;27611243;42;37504900
27611422;27611671;62;39636324
27611426;27611353;15;38620575
27611426;27611483;67;38620568
27611426;27611609;47;37560865
27611431;27611349;42;39014877
27611435;27611191;216;37560868
27611435;27611311;53;38620572
27611435;27611483;12;38620571
27611437;27611264;83;37566227
27611437;27611273;35;38300116
27611437;27611719;69;39744379
27611441;27611623;43;37700692
27611446;27611191;56;38620506
27611446;27611594;154;37560873
27611446;27611843;100;38620503
27611453;27611063;85;38881731
27611453;27611409;43;37719240
27611453;27611527;66;37719237
27611455;27611413;15;38576274
27611455;27611472;8;37917354
27611459;27611640;237;37742823
27611460;27611359;21;38446325
27611469;27611471;12;38576253
27611471;27611455;8;37917355
27611472;27611509;8;37917352
27611476;27611749;64;39014880
27611478;27611349;27;37607158
27611478;27611654;82;37686640
27611483;27611426;67;38620569
27611483;27611435;12;38620570
27611483;27611594;50;38469889
27611485;27611403;18;37540202
27611485;27611494;47;37607193
27611485;27611570;18;37540199
27611489;27611060;119;37518555
27611489;27611542;40;37518554
27611489;27611596;27;38105729
27611494;27611485;47;37607192
27611494;27611625;28;37607149
27611501;27611059;117;38881703
27611501;27611198;61;37719260
27611501;27611809;67;37719257
27611507;27611471;8;37917353
27611509;27611550;12;37917350
27611509;27611563;14;38576298
27611513;27611411;47;39601670
27611527;27610842;184;38881745
27611527;27611453;66;37719238
27611527;27611568;36;37719235
27611537;27611372;35;38446327
27611539;27610924;159;37742825
27611542;27611489;40;37518553
27611542;27611596;52;37518567
27611544;27611295;59;37560862
27611544;27611400;63;37560860
27611544;27611609;30;37560859
27611547;27611127;111;38739307
27611560;27611648;74;38300113
27611560;27611740;63;39744358
27611562;27611478;18;37686641
27611565;27611739;40;39315707
27611568;27611111;169;38881709
27611568;27611527;36;37719236
27611568;27611619;49;37719233
27611570;27611393;176;39014875
27611570;27611485;18;37540200
27611570;27611625;49;39014874
27611571;27611314;66;39744366
27611571;27611648;47;39337069
27611579;27611683;28;37617221
27611583;27611399;116;37700682
27611583;27611616;25;37700679
27611583;27611819;55;38210400
27611584;27611371;243;37742820
27611589;27611694;26;37638436
27611591;27611399;44;38210402
27611591;27611819;115;38210409
27611593;27611728;103;38377840
27611594;27611446;154;37560872
27611594;27611483;50;38469888
27611594;27611686;47;38469887
27611596;27611489;27;38105730
27611596;27611542;52;37518568
27611596;27613073;592;37518565
27611609;27611426;47;37560864
27611609;27611544;30;37560858
27611609;27611948;105;37560857
27611612;27611270;128;37607145
27611612;27611394;211;39014883
27611612;27611772;37;37607144
27611614;27611197;91;38302733
27611616;27611412;48;38210385
27611616;27611583;25;37700680
27611616;27611657;28;37700677
27611619;27611332;98;38881728
27611619;27611568;49;37719234
27611619;27611668;51;37719231
27611620;27611820;46;39337066
27611623;27611739;74;38210396
27611623;27612025;100;37700691
27611625;27611570;49;39014873
27611625;27611642;19;39014872
27611640;27612218;281;37745894
27611642;27611625;19;39014871
27611642;27611749;71;39014870
27611642;27612212;138;37558412
27611645;27611731;35;38210468
27611648;27611707;19;39337067
27611654;27611562;65;37686639
27611654;27611772;70;37607148
27611657;27611616;28;37700678
27611657;27611750;58;37700675
27611661;27611396;61;38446314
27611661;27611671;16;38446311
27611661;27611683;14;38446298
27611664;27611336;78;37638424
27611664;27611694;21;37638439
27611664;27611937;67;37638423
27611668;27611332;74;37719219
27611668;27611619;51;37719232
27611668;27611936;63;37719218
27611671;27611422;62;39636325
27611671;27611661;16;38446312
27611671;27611717;9;39636322
27611675;27611376;100;39564682
27611675;27611376;69;38210389
27611675;27611750;15;38210386
27611679;27611105;293;38427299
27611679;27611709;5;37572483
27611679;27612006;148;38427296
27611683;27611579;28;37617222
27611683;27611661;14;38446297
27611683;27611717;26;37617223
27611686;27611594;47;38469886
27611686;27611734;16;38469885
27611686;27611734;94;38695961
27611690;27611379;69;38882106
27611690;27611798;96;38881706
27611690;27611953;62;38882103
27611694;27611589;26;37638437
27611694;27611664;21;37638438
27611694;27611852;37;37638434
27611696;27611539;54;37753062
27611696;27611584;57;39559733
27611707;27611571;31;39337068
27611707;27611820;90;39744374
27611709;27611679;5;37572484
27611709;27611963;70;38576276
27611717;27611671;9;39636323
27611717;27611683;26;37617224
27611717;27612176;115;39636320
27611719;27611437;69;39744378
27611719;27611820;27;39744377
27611719;27612016;91;39744372
27611728;27610830;188;38881649
27611728;27611736;4;38377839
27611731;27611645;35;38210469
27611731;27611782;21;38210456
27611731;27611903;98;38210466
27611733;27611327;91;37607211
27611733;27611992;74;37686202
27611733;27612172;115;37607210
27611734;27611686;16;38469884
27611734;27611843;49;38469883
27611736;27610840;188;37512750
27611736;27611758;6;37512747
27611739;27611565;40;39315708
27611739;27611623;74;38210397
27611739;27612129;100;39315705
27611740;27611560;63;39744359
27611744;27612016;79;39744369
27611749;27611476;64;39014879
27611749;27611642;71;39014869
27611749;27611893;98;39014868
27611750;27611657;58;37700676
27611750;27611675;15;38210387
27611750;27611782;19;37700673
27611750;27611998;66;38210416
27611757;27611298;121;38210414
27611757;27611591;41;38210401
27611758;27611736;6;37512748
27611758;27611771;7;37730707
27611758;27611796;6;37512745
27611771;27611758;7;37730706
27611771;27611816;25;37730705
27611771;27611983;56;38881661
27611772;27611612;37;37607143
27611772;27611654;70;37607147
27611772;27611972;54;37607142
27611782;27611731;21;38210457
27611782;27611750;19;37700674
27611782;27611903;91;37700671
27611788;27611637;102;37540089
27611788;27611728;12;38881648
27611794;27611180;134;37607237
27611794;27611327;150;38881503
27611794;27611905;32;37607234
27611796;27611758;6;37512746
27611796;27611788;4;37540088
27611796;27612107;81;37512743
27611798;27611379;120;37719229
27611798;27611690;96;38881705
27611798;27611881;74;37719228
27611806;27612108;83;39014881
27611809;27611001;206;38881708
27611809;27611501;67;37719258
27611809;27611914;28;37719255
27611816;27610888;195;37730712
27611816;27611771;25;37730704
27611816;27611924;32;37730711
27611819;27611997;51;38210399
27611819;27611998;114;38210408
27611820;27611620;46;39337065
27611820;27611707;90;39744375
27611820;27611719;27;39744376
27611826;27611291;121;37593698
27611843;27611446;100;38620504
27611843;27611734;49;38469882
27611843;27611905;36;38469881
27611851;27611989;87;39559744
27611852;27611694;37;37638435
27611859;27611279;134;37519361
27611877;27612262;136;37607284
27611881;27611181;207;38881701
27611881;27611798;74;37719227
27611881;27611914;37;37719226
27611893;27611749;98;39014867
27611893;27611972;60;39014866
27611893;27612629;186;37607253
27611899;27612315;135;38473738
27611899;27612366;270;37743093
27611903;27611731;98;38210467
27611903;27611782;91;37700672
27611903;27611911;5;37700669
27611905;27611794;32;37607235
27611905;27611843;36;38469880
27611905;27611946;12;37607232
27611911;27611903;5;37700670
27611911;27611988;58;37700667
27611914;27611809;28;37719256
27611914;27611881;37;37719225
27611914;27612105;76;37719253
27611924;27611816;32;37730710
27611924;27612070;38;37730717
27611924;27612090;42;37730708
27611926;27612073;68;39209453
27611936;27611668;63;37719217
27611936;27611953;20;37719202
27611936;27612002;18;37719216
27611937;27611664;67;37638422
27611937;27612006;28;37595210
27611937;27612044;27;37638421
27611946;27611905;12;37607233
27611946;27611992;116;39209645
27611946;27612073;43;37560854
27611946;27612536;137;38620499
27611948;27611609;105;37560856
27611948;27612046;41;38620567
27611948;27612113;99;38620507
27611949;27609888;460;39291251
27611949;27612815;253;37500426
27611952;27611788;45;38881647
27611953;27611690;62;38882104
27611953;27611936;20;37719201
27611953;27612017;65;37719200
27611963;27611709;70;38576277
27611972;27611772;54;37607141
27611972;27611893;60;39014865
27611972;27612108;89;39014864
27611978;27611394;159;39633842
27611983;27612106;29;38881660
27611988;27611337;156;38210392
27611988;27611911;58;37700668
27611988;27612076;57;37700665
27611989;27612218;143;37743090
27611992;27611946;116;39209644
27611992;27612877;228;37607231
27611997;27611757;116;38210413
27611998;27612205;115;38210407
27611998;27612249;63;38210415
27612002;27611936;18;37719215
27612002;27612094;83;38427291
27612006;27611679;148;38427297
27612006;27612044;16;38427294
27612016;27611719;91;39744373
27612016;27611744;79;39744368
27612016;27612018;98;39744370
27612017;27611953;65;37719199
27612017;27612094;20;37719252
27612018;27612016;98;39744371
27612025;27612076;13;37700690
27612025;27612129;77;39315727
27612044;27611937;29;38576361
27612044;27612006;16;38427295
27612044;27612088;22;38427292
27612046;27611948;41;38620566
27612046;27612133;42;38620565
27612046;27612341;87;38620586
27612056;27611275;223;37540122
27612056;27612172;65;37540119
27612056;27612262;107;37558448
27612070;27611924;38;37730716
27612070;27612090;23;37730702
27612073;27611926;68;39209452
27612073;27611946;43;37560855
27612073;27612296;60;37560850
27612076;27611988;57;37700666
27612076;27612285;54;39315711
27612088;27611937;37;37572482
27612088;27612044;22;38427293
27612088;27612397;428;38427286
27612090;27611924;42;37730709
27612090;27612127;11;37730700
27612094;27612002;83;38427290
27612094;27612017;20;37719251
27612094;27612240;143;38427289
27612103;27611365;179;38300142
27612103;27612197;36;37742822
27612104;27612070;9;37730701
27612104;27612106;20;37521208
27612105;27611914;76;37719254
27612106;27612104;20;37521209
27612106;27612107;4;37521206
27612106;27612334;59;38881659
27612107;27611796;81;37512744
27612107;27612106;4;37521207
27612107;27612334;58;37512741
27612108;27611806;83;39014882
27612108;27611972;89;39014863
27612108;27612201;47;39014862
27612113;27611948;99;38620508
27612116;27611911;53;38210420
27612116;27612285;115;38210406
27612126;27612757;308;37753089
27612127;27612104;14;37730699
27612127;27612427;72;37730703
27612129;27611739;100;39315706
27612129;27612025;77;39315726
27612133;27612046;42;38620564
27612133;27612232;41;38620563
27612133;27612464;87;38620515
27612157;27612930;302;38881692
27612167;27612193;15;37743085
27612172;27611733;115;37607209
27612172;27612056;65;37540120
27612172;27612302;32;37540117
27612176;27611717;115;39636321
27612176;27612322;247;37504915
27612176;27612492;75;39636318
27612191;27612389;49;39602016
27612193;27610736;525;37742826
27612193;27612476;75;37743080
27612197;27612167;30;37743084
27612201;27612108;47;39014861
27612201;27612360;62;37607287
27612201;27612394;65;39014860
27612205;27612116;24;38210419
27612212;27611642;138;37558413
27612212;27612290;18;37607155
27612212;27612330;33;37608105
27612214;27611696;252;37742827
